HART ID,Region,DHB ID,DHB Name,Campus ID,Campus Name,Building Name,Highest Building Service,Year Built,"Number of storeys 
(Ground floor and up)","Basement floors 
(Floors below ground floor)",Total # Floors,GFA,Condition Grade,Condition,%NBS,Graded NBS,Seismic IL,Seismic Zone
10420,Central,12,Hutt Valley,44,Hutt Hospital,Community Health Building (CHB),Hospital,1968,4,1,5,4914,Poor,3.06,1,A,IL2,High Zone
10417,Central,12,Hutt Valley,44,Hutt Hospital,Care Block,Hospital,1984,3,1,4,3638,Average,2.5,0.35,C,IL3,High Zone
11222,Central,12,Hutt Valley,44,Hutt Hospital,Supply / Linen,Administration,1942,1,,1,3233,Poor,3.1,1,A,IL2,High Zone
10424,Central,12,Hutt Valley,44,Hutt Hospital,Kitchen & Cafeteria,Administration,1942,2,,2,3233,Poor,3.6,0.36,C,IL2,High Zone
10427,Central,12,Hutt Valley,44,Hutt Hospital,Old EDT,Hospital,1997,2,1,3,3214,Good,1.59,1,A,IL4,High Zone
10430,Central,12,Hutt Valley,44,Hutt Hospital,Therapies  / Rehab,Hospital,1981,1,-,1,2626,Good,1.82,0.68,B,IL2,High Zone
10429,Central,12,Hutt Valley,44,Hutt Hospital,Te Whare Ahuru Building (TWA),Mental Health,1997,1,,1,2026,Average,2.32,1,A,IL3,High Zone
10421,Central,12,Hutt Valley,44,Hutt Hospital,F Block,Administration,1942,2,,2,1986,Good,1.38,0.4,C,IL2,High Zone
10425,Central,12,Hutt Valley,44,Hutt Hospital,Kowhai House,Nil,1940,2,,2,683,Average,2.96,0.39,C,IL2,High Zone
10422,Central,12,Hutt Valley,44,Hutt Hospital,Garages,Industrial,1940,1,,1,308,Average,2.39,1,A,IL3,High Zone
10444,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,Clinical Services CSB ,Hospital,1979,,,4,12000,Average,2.53,0.9,A,IL4,Medium Zone
10469,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,"Whakaue Rauoranga (ED< Wards, ICU)",Hospital,2011,,,-,9000,Very Good,0.77,1,A,IL4,Medium Zone
10437,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,Bridgeman (North Wing),Hospital,1960,,,-,4012,Good,1.63,1,A,IL3,Medium Zone
10459,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,Ngāti Whakaue,Hospital,1968,,,-,4000,NO DATA,NO DATA,1,A,IL4,Medium Zone
10432,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,Acute Psychiatric Unit - Te Whare Oranga Tangata o Whakaue (Whare Whakaue),Mental Health,1976,,,1,2000,Average,2.4,0.67,B,IL4,Medium Zone
10438,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,Bridgeman (South Wing),Hospital,1955,,,-,1822,Good,1.85,1,A,IL3,Medium Zone
10460,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,OPRS Elderly services,Hospital,1992,,,-,1500,Very Good,0.92,1,A,IL4,Medium Zone
10436,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,Bridgeman (West Wing),Administration,1956,,,-,1244,Good,1.84,1,A,IL3,Medium Zone
10457,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,Laboratory (+basement amenities),Administration,2010,,,-,1050,Very Good,0.74,1,A,IL4,Medium Zone
10435,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,Bridgeman (Kitchen),Administration,1955,,,-,832,Good,1.9,NSA,NA,IL4,Medium Zone
10440,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,Bulk Store,Industrial,1975,,,-,760,Good,1.63,0.34,C,IL3 ,Medium Zone
10451,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,Engineering Workshops,Industrial,1973,,,-,700,Good,1.96,NSA,NA,IL2,Medium Zone
10463,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,Perinatal  / SCBU Wing,Hospital,1995,,,-,600,Good,1.5,0.5,C,IL4,Medium Zone
10454,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,Geothermal exchange plant house,Industrial,1979,,,1,600,Average,2.29,0.34,C,IL3 ,Medium Zone
10434,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,Boiler House inc Computer Room,Industrial,1975,,,4,488,Average,2.49,1,A,IL3,Medium Zone
20111,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,Bridgeman (Central),Administration,1951,,,-,400,NO DATA,NO DATA,1,A,IL3,Medium Zone
10458,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,Mechanical Plant Room,Industrial,1979,,,-,300,Average,2.03,1,A,IL4,Medium Zone
10462,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,Paimarie (4 studio units) ,Residential,2006,,,-,292,Good,1.19,NSA,NA,IL2,Medium Zone
10443,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,Chapel & Gas Store,Administration,1975,,,-,284,Good,1.13,1,A,IL3,Medium Zone
10467,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,Renal Dialysis Unit,Administration,1970,,,-,250,Good,1.65,0.75,B,IL4,Medium Zone
10433,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,Board Room,Administration,1975,,,-,188,Good,1.43,NSA,NA,IL2,Medium Zone
10442,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,Carpenter's & Plumber's W / S,Industrial,1970,,,-,175,Good,1.99,NSA,NA,IL2,Medium Zone
10461,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,Paimarie (2 bed unit),Residential,1993,,,-,158,Very Good,0.98,NSA,NA,IL2,Medium Zone
10464,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,"Rangiuru St, MHSOP",Mental Health,1972,,,-,146,Good,1.95,NSA,NA,IL2,Medium Zone
10441,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,Cafeteria,Administration,2009,,,-,140,Good,1.2,NSA,NA,IL2,Medium Zone
10448,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,Doctor's Unit One (2x1 bed unit),Residential,1976,,,-,123,Good,1.33,NSA,NA,IL2,Medium Zone
10455,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,House Surgeon Quarters,Residential,1975,,,-,115,Good,1.35,NSA,NA,IL2,Medium Zone
10449,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,Doctor's Unit Three (2x1 bed unit),Residential,1976,,,-,113,Good,1.42,NSA,NA,IL2,Medium Zone
10450,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,Doctor's Unit Two (2x1 bed unit),Residential,1976,,,-,113,Good,1.6,NSA,NA,IL2,Medium Zone
10465,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,"Rangiuru St, Sanctuary MH",Administration,1972,,,-,98,Very Good,0.6,NSA,NA,IL2,Medium Zone
10466,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,"Rangiuru St, Sexual Health",Hospital,1972,,,-,98,Very Good,0.9,NSA,NA,IL2,Medium Zone
10439,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,Bridgeman F (Plant..),Industrial,1960,,,-,90,Good,1.02,0.72,B,IL3,Medium Zone
10452,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,Gardening Garage ,Industrial,1970,,,-,89,Good,1.36,NSA,NA,IL2,Medium Zone
10447,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,DNS Lockwood,Administration,1994,,,-,80,Very Good,0.65,NSA,NA,IL2,Medium Zone
10446,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,DNS Brown building,Administration,2005,,,-,80,Very Good,0.79,NSA,NA,IL2,Medium Zone
10445,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,Dangerous Goods Store,Industrial,1975,,,-,80,Very Good,0.8,NSA,NA,IL2,Medium Zone
10431,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,"2 Ranolf St, Offices in House",Administration,1940,,,-,70,Good,1.35,NSA,NA,IL2,Medium Zone
10456,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,Implement Shed,Industrial,1975,,,-,54,Good,1.87,NSA,NA,IL2,Medium Zone
10453,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,Gardening Office ,Administration,1970,,,-,48,Good,1.36,NSA,NA,IL2,Medium Zone
10468,Te Manawa Taki,15,Lakes,28,Rotorua Hospital,Shed Beside Bulk Store,Industrial,2008,,,-,24,NO DATA,NO DATA,NSA,NA,IL2,Medium Zone
10479,Te Manawa Taki,15,Lakes,45,Taupo Hospital,Taupo Main Hospital Building,Hospital,1969,,,-,1258,Good,1.97,0.8,A,IL4,Medium Zone
10478,Te Manawa Taki,15,Lakes,45,Taupo Hospital,Mental health (was maternity),Mental Health,1972,,,-,500,Good,1.3,1,A,IL3,Medium Zone
10470,Te Manawa Taki,15,Lakes,45,Taupo Hospital,Boiler House  / Storage,Industrial,1968,,,-,450,Good,1.66,1,A,IL3,Medium Zone
20110,Te Manawa Taki,15,Lakes,45,Taupo Hospital,MRI Building,Administration,2005,,,-,330,NO DATA,NO DATA,0.2,D,IL3,Medium Zone
10473,Te Manawa Taki,15,Lakes,45,Taupo Hospital,Dwelling One used as Offices  / DNS,Administration,1970,,,-,107,Good,1.55,NSA,NA,IL2,Medium Zone
10474,Te Manawa Taki,15,Lakes,45,Taupo Hospital,Dwelling Three (PH),Administration,1970,,,-,104,Good,1.43,NSA,NA,IL2,Medium Zone
10475,Te Manawa Taki,15,Lakes,45,Taupo Hospital,Dwelling Two,Residential,1970,,,-,104,Good,1.7,NSA,NA,IL2,Medium Zone
10471,Te Manawa Taki,15,Lakes,45,Taupo Hospital,Dental Clinic,Hospital,2009,,,-,97,Very Good,0.93,NSA,NA,IL2,Medium Zone
10477,Te Manawa Taki,15,Lakes,45,Taupo Hospital,Gardeners Shed,Industrial,1970,,,-,91,Good,1.45,NSA,NA,IL2,Medium Zone
10472,Te Manawa Taki,15,Lakes,45,Taupo Hospital,Dwelling Four,Residential,1970,,,-,73,Good,1.7,NSA,NA,IL2,Medium Zone
10476,Te Manawa Taki,15,Lakes,45,Taupo Hospital,"Garage, Single",Industrial,1970,,,-,24,Very Good,0.6,NSA,NA,IL2,Medium Zone
10480,Te Manawa Taki,15,Lakes,45,Taupo Hospital,Water Pump Building,Industrial,1970,,,-,24,Very Good,0.75,1,A,IL3,Medium Zone
10484,Central,9,Mid Central,46,Heretaunga Street,Junior Doctor's Residences,Residential,1963,#N/A,#N/A,#N/A,708,Average,2.01,0.37,C,IL2,High Zone
10483,Central,9,Mid Central,46,Heretaunga Street,73 Heretaunga Street,Residential,1930,1,0,1,200,Good,1.6,0.33,D,IL2,High Zone
10485,Central,9,Mid Central,47,Horowhenua Health Centre,Horowhenua Health Centre (Levin),Hospital,2006,1,0,1,5664,Average,2.13,1,A,IL4,High Zone
10481,Central,9,Mid Central,119,MCDHB Community - Dental,Intermediate Normal School,Hospital,2012,#N/A,#N/A,#N/A,90,Very Good,0.98,NSA,NA,IL2,High Zone
10482,Central,9,Mid Central,119,MCDHB Community - Dental,Ross Intermediate School,Hospital,2012,#N/A,#N/A,#N/A,90,Good,1.12,NSA,NA,IL2,High Zone
10490,Central,9,Mid Central,48,Palmerston North Hospital,Board Communications,Administration,1953,1,0,1,-,Good,1.89,1,A,IL2,High Zone
30019,Central,9,Mid Central,48,Palmerston North Hospital,Campus Infrastructure,Administration,1978,#N/A,#N/A,#N/A,-,Average,3,,,IL4,
30022,Central,9,Mid Central,48,Palmerston North Hospital,Main Antrim ,Nil,1978,-,-,-,-,NO DATA,NO DATA,0.68,C,IL3,High Zone
30020,Central,9,Mid Central,48,Palmerston North Hospital,Main Corridor,Nil,1978,2,1,3,-,NO DATA,NO DATA,0.33,D,IL4,High Zone
30021,Central,9,Mid Central,48,Palmerston North Hospital,Roof Plant Space ,Nil,1978,1,0,1,-,NO DATA,NO DATA,0.33,D,IL4,High Zone
10499,Central,9,Mid Central,48,Palmerston North Hospital,"ED, Main Entrance - (B Block)",Hospital,2001,5,1,6,16797,Average,2.85,0.4,C,IL4,High Zone
10508,Central,9,Mid Central,48,Palmerston North Hospital,Kitchen Block H,Administration,1975,2,1,3,6785,Average,2.87,0.53,C,IL3,High Zone
10531,Central,9,Mid Central,48,Palmerston North Hospital,Women's / Children's (C Block),Hospital,2002,3,1,4,6773,Good,1.55,0.4,C,IL4,High Zone
10498,Central,9,Mid Central,48,Palmerston North Hospital,"ED, Main Entrance - (A Block)",Hospital,2001,2,1,3,6292,Average,2.4,0.5,C,IL4,High Zone
10513,Central,9,Mid Central,48,Palmerston North Hospital,Main Laundry & Extension,Administration,1968,2,1,3,4654,Average,2.61,0.4,C,IL4,High Zone
10488,Central,9,Mid Central,48,Palmerston North Hospital,Block D,Hospital,2001,1,0,1,4153,Average,2.45,1,A,IL3,High Zone
10501,Central,9,Mid Central,48,Palmerston North Hospital,Rehabilitation,Hospital,1972,1,1,2,2987,Average,2.08,0.38,C,IL3,High Zone
10512,Central,9,Mid Central,48,Palmerston North Hospital,Link Block,Administration,2000,3,1,4,2064,Average,2.2,0.6,C,IL3,High Zone
10516,Central,9,Mid Central,48,Palmerston North Hospital,Northside,Hospital,1966,1,1,2,1979,Average,2.55,0.45,C,IL3,High Zone
10489,Central,9,Mid Central,48,Palmerston North Hospital,Blood Donors,Hospital,1990,2,1,3,1951,Average,2.32,0.34,C,IL3,High Zone
10491,Central,9,Mid Central,48,Palmerston North Hospital,Board Extensions,Administration,1953,2,0,2,1706,Good,1.95,0.76,B,IL2,High Zone
10526,Central,9,Mid Central,48,Palmerston North Hospital,Service Tunnels to Boiler House & Kitchen Block,Industrial,1978,0,1,1,1580,Average,2.78,0.72,B,IL4,High Zone
10492,Central,9,Mid Central,48,Palmerston North Hospital,Board Office,Administration,1925,1,0,1,1551,Good,1.91,0.34,C,IL4,High Zone
10532,Central,9,Mid Central,48,Palmerston North Hospital,Workshops,Industrial,1961,1,0,1,1474,Average,2.42,0.57,C,IL3,High Zone
10511,Central,9,Mid Central,48,Palmerston North Hospital,Linear Accelerator,Hospital,2001,2,0,2,1452,Average,2.96,0.68,B,IL3,High Zone
10494,Central,9,Mid Central,48,Palmerston North Hospital,Boiler House,Industrial,1975,1,1,2,1353,Average,2.76,0.35,C,IL4,High Zone
10524,Central,9,Mid Central,48,Palmerston North Hospital,Ruahine House,Hospital,1945,2,1,3,1266,Average,2.37,0.86,A,IL3,High Zone
10525,Central,9,Mid Central,48,Palmerston North Hospital,Ruahine House (Community Village Building),Hospital,1978,2,1,3,1266,NO DATA,NO DATA,0.67,B,IL3,High Zone
10500,Central,9,Mid Central,48,Palmerston North Hospital,Education Centre - 1973 Extension (Now Spotless office),Administration,1959,#N/A,#N/A,#N/A,1093,Average,2.03,0.67,B,IL2,High Zone
10504,Central,9,Mid Central,48,Palmerston North Hospital,Hospital Administration Block,Administration,1935,2,1,3,1080,Average,2.02,1,A,IL2,High Zone
10509,Central,9,Mid Central,48,Palmerston North Hospital,Konini Court (Community Village Building),Hospital,1976,2,0,2,658,Average,2.22,0.67,B,IL3,High Zone
10528,Central,9,Mid Central,48,Palmerston North Hospital,Transitory Care (F Block),Hospital,1941,1,1,2,545,Average,2.67,0.42,C,IL3,High Zone
10507,Central,9,Mid Central,48,Palmerston North Hospital,Kauri Court (Community Village Building),Hospital,1973,2,0,2,521,Good,1.86,0.67,B,IL3,High Zone
10523,Central,9,Mid Central,48,Palmerston North Hospital,Rimu Court (Community Village Building),Hospital,1976,2,0,2,521,Good,1.88,0.67,B,IL3,High Zone
10527,Central,9,Mid Central,48,Palmerston North Hospital,Totara Court (Community Village Building),Hospital,1973,2,0,2,521,Good,1.94,0.67,B,IL3,High Zone
10510,Central,9,Mid Central,48,Palmerston North Hospital,Kowhai Court (Community Village Building),Hospital,1978,2,0,2,521,Good,1.99,0.67,B,IL3,High Zone
10522,Central,9,Mid Central,48,Palmerston North Hospital,Rata Court (Community Village Building),Hospital,1973,2,0,2,521,Average,2.12,0.67,B,IL3,High Zone
10515,Central,9,Mid Central,48,Palmerston North Hospital,Nikau Court (Community Village Building),Hospital,1976,2,0,2,521,Average,2.13,0.67,B,IL3,High Zone
10505,Central,9,Mid Central,48,Palmerston North Hospital,Information Systems,Administration,1953,1,0,1,502,Good,1.77,0.38,C,IL3,High Zone
10487,Central,9,Mid Central,48,Palmerston North Hospital,Ambulance Station,Administration,1936,1,0,1,374,Good,1.68,0.62,C,IL2,High Zone
10486,Central,9,Mid Central,48,Palmerston North Hospital,73 Heretaunga Street - Extension Flats,Residential,1970,1,0,1,345,Very Good,0.9,0.56,C,IL2,High Zone
10496,Central,9,Mid Central,48,Palmerston North Hospital,Clinical Records Block,Administration,2002,2,1,3,282,Good,1.12,0.68,B,IL3,High Zone
10521,Central,9,Mid Central,48,Palmerston North Hospital,Rapuora,Administration,1943,1,1,2,237,Average,2.09,1,A,IL2,High Zone
10506,Central,9,Mid Central,48,Palmerston North Hospital,Kahikatea (Community Village Building),Hospital,1974,1,0,1,231,Average,2.03,0.42,C,IL3,High Zone
10495,Central,9,Mid Central,48,Palmerston North Hospital,Chapel,Administration,1967,0,0,0,195,Good,1.62,0.45,C,IL2,High Zone
10497,Central,9,Mid Central,48,Palmerston North Hospital,Dangerous Goods Store,Industrial,1975,1,0,1,168,Average,2.35,0.5,C,IL4,High Zone
10529,Central,9,Mid Central,48,Palmerston North Hospital,Vehicle Workshop,Industrial,1968,1,0,1,152,Average,2.29,0.2,D,IL3,High Zone
10518,Central,9,Mid Central,48,Palmerston North Hospital,Old District Nurses,Hospital,1974,#N/A,#N/A,#N/A,150,Average,2.49,NSA,NA,IL2,High Zone
10530,Central,9,Mid Central,48,Palmerston North Hospital,Water Tower,Industrial,1925,4,1,5,100,Poor,3.36,0.17,E,IL4,High Zone
10493,Central,9,Mid Central,48,Palmerston North Hospital,Boiler Chimney,Industrial,1974,0,0,0,11,Good,2,0.35,C,IL4,High Zone
10502,Central,9,Mid Central,48,Palmerston North Hospital,Ex.Grounds Dept (Medical Museum),Administration,1974,1,0,1,5,Poor,3.07,0.37,C,IL2,High Zone
10503,Central,9,Mid Central,48,Palmerston North Hospital,Fleetwise Buildings (Education Block),Administration,1940,1,1,2,5,NO DATA,NO DATA,0.67,B,IL2,High Zone
10514,Central,9,Mid Central,48,Palmerston North Hospital,Medical Gases Storage,Industrial,1925,1,1,2,0,Good,1.86,0.4,C,IL4,High Zone
10533,Central,9,Mid Central,49,Rongopai Street,4 Rongopai Street,Mental Health,1940,1,0,1,200,Average,2.81,0.35,C,IL2,High Zone
10534,Southern,14,Nelson Marlborough,50,Alexandra Hospital,Alexandra Hospital ,Community Hospital,1970,1,0,1,158,Good,1.8,NSA,NA,IL3,Medium Zone
10554,Southern,14,Nelson Marlborough,52,Community - GP,Mapua Health Clinic,Community Hospital,1950,1,0,1,1730,Good,1.43,NSA,NA,IL2,Medium Zone
10555,Southern,14,Nelson Marlborough,52,Community - GP,Tapawera Clinic,Community Hospital,1960,1,0,1,72,Average,2.63,NSA,NA,IL2,Medium Zone
10556,Southern,14,Nelson Marlborough,52,Community - GP,Tapawera House,Residential,1962,1,0,1,57,Poor,3.57,NSA,NA,IL2,Medium Zone
10557,Southern,14,Nelson Marlborough,53,Community - Residential,110 Toi Toi Street,Residential,1952,1,0,1,324,Good,1.57,NSA,NA,IL2,Medium Zone
10561,Southern,14,Nelson Marlborough,53,Community - Residential,79 Halifax Street,Residential,1978,1,0,1,203,Good,1.25,NSA,NA,IL2,Medium Zone
10560,Southern,14,Nelson Marlborough,53,Community - Residential,"67 Songer Street, Stoke",Residential,1968,1,0,1,165,Good,1.54,NSA,NA,IL2,Medium Zone
10558,Southern,14,Nelson Marlborough,53,Community - Residential,110A Toi Toi Street - Flats,Residential,1952,1,0,1,103,Good,1.66,NSA,NA,IL2,Medium Zone
10559,Southern,14,Nelson Marlborough,53,Community - Residential,22 Tasman Street - Flats ,Residential,1960,1,0,1,100,Good,1.35,NSA,NA,IL2,Medium Zone
10563,Southern,14,Nelson Marlborough,54,Murchison Hospital and Health Centre (Campus),Murchison Staff Accomodation,Residential,2014,1,0,1,996,Very Good,0.55,NSA,NA,IL2,High Zone
10562,Southern,14,Nelson Marlborough,54,Murchison Hospital and Health Centre (Campus),Murchison Community Hospital,Hospital,2007,1,0,1,89,Good,1.81,NSA,NA,IL3,High Zone
,Southern,14,Nelson Marlborough,51,Nelson Hospital,Campus Infrastructure,Administration,1978,0,0,0,-,Average,3,,,IL4,
10585,Southern,14,Nelson Marlborough,51,Nelson Hospital,George Manson (Main Block),Hospital,1960,8,0,8,6863,Very Poor,4.15,0.4,C,IL4,Medium Zone
10573,Southern,14,Nelson Marlborough,51,Nelson Hospital,42 Franklyn Street,Administration,1920,1,0,1,5500,Good,1.6,NSA,NA,IL2,Medium Zone
10589,Southern,14,Nelson Marlborough,51,Nelson Hospital,Paediatric Outpatients,Hospital,1980,1,0,1,5230,Good,1.6,NSA,NA,IL2,Medium Zone
10549,Southern,14,Nelson Marlborough,51,Nelson Hospital,Summer House Project Office. ,Administration,1960,1,0,1,3135,Good,1.57,NSA,NA,IL2,Medium Zone
10586,Southern,14,Nelson Marlborough,51,Nelson Hospital,ICU and Mortuary,Administration,2000,1,0,1,2375,Good,1.91,0.3,D,IL4,Medium Zone
10587,Southern,14,Nelson Marlborough,51,Nelson Hospital,Inpatient,Hospital,2002,3,0,3,2350,Good,1.89,0.65,C,IL4,Medium Zone
10584,Southern,14,Nelson Marlborough,51,Nelson Hospital,Emergency Dept.,Hospital,2002,1,1,2,2197,Good,1.78,0.3,D,IL4,Medium Zone
10583,Southern,14,Nelson Marlborough,51,Nelson Hospital,Day Stay,Hospital,2002,1,1,2,1650,Good,1.56,Unknown,NA,IL3,Medium Zone
10548,Southern,14,Nelson Marlborough,51,Nelson Hospital,Seminar Centre. ,Administration,1980,1,0,1,1250,Average,2.56,NSA,NA,IL3,Medium Zone
10537,Southern,14,Nelson Marlborough,51,Nelson Hospital,Boiler House & Bunkers. ,Industrial,1960,1,0,1,987,Average,2.87,0.2,D,IL4,Medium Zone
10580,Southern,14,Nelson Marlborough,51,Nelson Hospital,63 Tipahi Street,Mental Health,2000,1,0,1,920,Average,3,0.75,B,IL2,Medium Zone
10544,Southern,14,Nelson Marlborough,51,Nelson Hospital,Mental Health Administration. ,Mental Health,1970,1,0,1,805,Good,1.83,NSA,NA,IL3,Medium Zone
10591,Southern,14,Nelson Marlborough,51,Nelson Hospital,Radiology,Hospital,2002,2,0,2,770,NO DATA,NO DATA,0.55,C,IL4,Medium Zone
10541,Southern,14,Nelson Marlborough,51,Nelson Hospital,Finance and Support. ,Administration,1980,1,0,1,705,Average,2.38,NSA,NA,IL3,Medium Zone
10545,Southern,14,Nelson Marlborough,51,Nelson Hospital,Mental Health Community Team. ,Mental Health,1910,1,0,1,653,Good,1.45,NSA,NA,IL3,Medium Zone
10543,Southern,14,Nelson Marlborough,51,Nelson Hospital,Kawai Clinic,Hospital,1970,2,0,2,646,Average,2.06,NSA,NA,IL3,Medium Zone
10538,Southern,14,Nelson Marlborough,51,Nelson Hospital,DHB Office. ,Administration,1980,1,0,1,635,Average,2.03,NSA,NA,IL3,Medium Zone
10547,Southern,14,Nelson Marlborough,51,Nelson Hospital,Regional Laundry. ,Administration,1980,1,1,2,623,Average,2.98,1,A,IL2,Medium Zone
10540,Southern,14,Nelson Marlborough,51,Nelson Hospital,Engineering Workshop. ,Industrial,1980,1,0,1,583,Average,2.62,NSA,NA,IL2,Medium Zone
10575,Southern,14,Nelson Marlborough,51,Nelson Hospital,53A Tipahi Street,Residential,1960,1,0,1,373,Good,1.42,NSA,NA,IL2,Medium Zone
10576,Southern,14,Nelson Marlborough,51,Nelson Hospital,55A & B Tipahi Street,Residential,1959,1,1,2,370,Good,1.45,NSA,NA,IL2,Medium Zone
10564,Southern,14,Nelson Marlborough,51,Nelson Hospital,128 Kawai Street,Administration,1950,1,0,1,354,Good,1.4,NSA,NA,IL2,Medium Zone
10592,Southern,14,Nelson Marlborough,51,Nelson Hospital,Theatres & Recovery Rooms,Hospital,1998,1,1,2,310,Average,2.91,0.4,C,IL4,Medium Zone
10574,Southern,14,Nelson Marlborough,51,Nelson Hospital,49 Tipahi Street,Administration,1925,1,0,1,257,Good,1.95,NSA,NA,IL2,Medium Zone
10546,Southern,14,Nelson Marlborough,51,Nelson Hospital,Organisational Development. ,Administration,1980,1,0,1,253,Average,2.18,NSA,NA,IL3,Medium Zone
10550,Southern,14,Nelson Marlborough,51,Nelson Hospital,Transport Building,Administration,1990,1,0,1,200,Good,1.45,NSA,NA,IL2,Medium Zone
10579,Southern,14,Nelson Marlborough,51,Nelson Hospital,61 Tipahi Street - Flats 6,Residential,1973,1,0,1,191,Good,1.44,NSA,NA,IL2,Medium Zone
10572,Southern,14,Nelson Marlborough,51,Nelson Hospital,"153 Kawai Street, Offices",Community Hospital,1950,1,0,1,185,Good,1.31,NSA,NA,IL2,Medium Zone
10577,Southern,14,Nelson Marlborough,51,Nelson Hospital,57 Tipahi Street,Administration,1970,1,0,1,160,Good,1.05,NSA,NA,IL2,Medium Zone
10578,Southern,14,Nelson Marlborough,51,Nelson Hospital,59 Tipahi Street,Residential,1969,1,0,1,155,Good,1.44,NSA,NA,IL2,Medium Zone
10570,Southern,14,Nelson Marlborough,51,Nelson Hospital,150 Kawai Street,Administration,1950,1,0,1,140,Average,2.31,NSA,NA,IL2,Medium Zone
10568,Southern,14,Nelson Marlborough,51,Nelson Hospital,134A & B Kawai Street,Residential,1950,1,1,2,140,Average,2.35,NSA,NA,IL2,Medium Zone
10569,Southern,14,Nelson Marlborough,51,Nelson Hospital,148 Kawai Street,Administration,1950,1,0,1,136,Average,2.04,NSA,NA,IL2,Medium Zone
10582,Southern,14,Nelson Marlborough,51,Nelson Hospital,After Hours GP Building ,Community Hospital,2008,1,0,1,134,Very Good,0.55,NSA,NA,IL3,Medium Zone
10542,Southern,14,Nelson Marlborough,51,Nelson Hospital,Groundsman Shelter. ,Industrial,1978,1,0,1,127,Good,1.8,NSA,NA,IL1,Medium Zone
10571,Southern,14,Nelson Marlborough,51,Nelson Hospital,152 / 154 Kawai Street,Administration,1950,1,0,1,125,Good,1.75,NSA,NA,IL2,Medium Zone
10588,Southern,14,Nelson Marlborough,51,Nelson Hospital,Nelson Dental Clinic,Hospital,2008,1,0,1,121,Very Good,0.57,NSA,NA,IL2,Medium Zone
10590,Southern,14,Nelson Marlborough,51,Nelson Hospital,Percy Brunette Block,Hospital,1978,7,0,7,113,Poor,3.08,0.35,C,IL4,Medium Zone
10565,Southern,14,Nelson Marlborough,51,Nelson Hospital,130 Kawai Street,Administration,1950,1,0,1,110,Average,2.75,NSA,NA,IL2,Medium Zone
10567,Southern,14,Nelson Marlborough,51,Nelson Hospital,134 Kawai Street,Administration,1950,1,0,1,101,Average,2.5,NSA,NA,IL2,Medium Zone
10566,Southern,14,Nelson Marlborough,51,Nelson Hospital,132 Kawai Street,Administration,1950,1,1,2,98,Average,2.31,NSA,NA,IL2,Medium Zone
10539,Southern,14,Nelson Marlborough,51,Nelson Hospital,Emergency Reservoir with pump house,Industrial,1980,1,0,1,68,Good,1.4,0.67,B,IL4,Medium Zone
10536,Southern,14,Nelson Marlborough,51,Nelson Hospital,Archives Store,Administration,1990,1,0,1,45,Good,1.43,NSA,NA,IL2,Medium Zone
10535,Southern,14,Nelson Marlborough,51,Nelson Hospital,Allied Health / OT Store,Industrial,2013,1,0,1,0,Good,1.43,NSA,NA,IL2,Medium Zone
10552,Southern,14,Nelson Marlborough,120,NMDHB Community - Dental,Richmond Dental Clinic,Hospital,2010,1,0,1,169,Very Good,0.57,NSA,NA,IL2,Medium Zone
